Ativo,Data,Maxima dia,Minima dia,Valor abertura,Valor fechamento,Volume,Valor de mercado
USDT,2018-11-27T23:59:59Z,0.991699,0.966279,0.978976,0.98426,4071230000,1827201657.50557
USDT,2018-11-28T23:59:59Z,1.00637,0.980093,0.98332,0.998622,4765620000,1853863586.47261
USDT,2018-11-29T23:59:59Z,1.0064042178,0.992057238353,0.9951644539833069,0.997377100811,4348557870.97057,1851552528.55949
USDT,2018-11-30T23:59:59Z,1.00501351052,0.986516890586,0.996602645018,0.991822591933,4065662222.09474,1841241017.54765
USDT,2018-12-01T23:59:59Z,1.01589471754,0.982213384647,0.994961064206,1.00105228277,3306556081.11669,1858375216.23055
USDT,2018-12-02T23:59:59Z,1.00375168701,0.993350982616,0.999841451603,0.998371663389,3221855294.28838,1853398856.14673
USDT,2018-12-03T23:59:59Z,1.01093142106,0.989048262275,0.996675818101,0.996593812935,3069963646.01629,1850098415.92123
USDT,2018-12-04T23:59:59Z,1.00729049267,0.984013639191,0.995331153423,1.00003100157,3048831081.12716,1856479287.61269
USDT,2018-12-05T23:59:59Z,1.00431371112,0.986742369361,1.00082171608,0.992965843432,3119796460.76823,1843363374.47968
USDT,2018-12-06T23:59:59Z,1.00514412786,0.982076418369,0.991397166537,0.998296020778,3702066873.22063,1853258431.55953
USDT,2018-12-07T23:59:59Z,1.01394052528,0.99075914222000006,0.998803184509,1.00143121687,4636871756.08269,1859078677.73016
USDT,2018-12-08T23:59:59Z,1.02150635969,0.996744438315,1.00230616794,1.0199754506,3700874976.47555,1893504596.29703
USDT,2018-12-09T23:59:59Z,1.02040499626,1.00854337867,1.01711070239,1.01550212572,3210392368.52983,1885200218.75929
USDT,2018-12-10T23:59:59Z,1.02372938213,1.01180759684,1.01518020609,1.01660428942,3208473004.09929,1887246299.40818
USDT,2018-12-11T23:59:59Z,1.02162223171,1.00513037753,1.01782377071,1.00979401561,3002221768.0178,1874603559.08175
USDT,2018-12-12T23:59:59Z,1.01755685173,1.00641560822,1.01428612239,1.00975613359,2623601152.12374,1874533234.07643
USDT,2018-12-13T23:59:59Z,1.01288545587,0.996698528027,1.01031592354,1.00337785317,2657124589.30494,1862692455.66884
USDT,2018-12-14T23:59:59Z,1.00838730495,0.996187482971,1.00317160645,1.00219721906,2751719688.62728,1860500700.84521
USDT,2018-12-15T23:59:59Z,1.0083328481,0.998622635645,1.00369682358,1.00498943472,2191631708.36087,1865684230.68699
USDT,2018-12-16T23:59:59Z,1.01084019623,0.99702982535,1.00501980473,1.00633612869,2322330505.44999,1868184262.64413
USDT,2018-12-17T23:59:59Z,1.01537944248,0.995431455391,1.00696836874,1.00994085149,3775394829.57729,1874876148.40095
USDT,2018-12-18T23:59:59Z,1.01635722007,1.00225416371,1.00984944892,1.01286790287,4567397831.57643,1880309990.20407
USDT,2018-12-19T23:59:59Z,1.0234778065,1.00961538125,1.01079841801,1.02236230264,5315586579.3184,1897935600.3038
USDT,2018-12-20T23:59:59Z,1.03500026343,1.01230975575,1.02402410416,1.01941720449,6967777735.03274,1892468256.0846
USDT,2018-12-21T23:59:59Z,1.02837765145,1.00803850782,1.02313402277,1.01550637863,5957952407.51483,1885208113.95385
USDT,2018-12-22T23:59:59Z,1.02116962676,1.00874964619,1.01156035679,1.02080574057,4244056323.13403,1895045964.64421
USDT,2018-12-23T23:59:59Z,1.02637599154,1.01231488541,1.01536104847,1.01595495081,5243877297.5159,1886040853.0988
USDT,2018-12-24T23:59:59Z,1.03069111525,1.004486087,1.01605783829,1.01577676436,6912098933.11003,1885710063.90003
USDT,2018-12-25T23:59:59Z,1.03288523673,1.0089051502,1.01700564596,1.01904987901,5493940636.93187,1891786345.07948
USDT,2018-12-26T23:59:59Z,1.0323295002,1.01170723171,1.02194346556,1.0195496922,4461185015.66637,1892714209.14914
USDT,2018-12-27T23:59:59Z,1.04349229969,1.01580015662,1.02316946203,1.024173907,3977540744.40869,1901298702.01406
USDT,2018-12-28T23:59:59Z,1.03214567719,0.997092476426,1.02257397776,1.02316044392,4639997631.21135,1901200729.37757
USDT,2018-12-29T23:59:59Z,1.04869514887,1.01561744869,1.02395282434,1.03147260814,4372940348.22356,1916646100.40582
USDT,2018-12-30T23:59:59Z,1.03527287354,1.01639295159,1.03051403984,1.01908587053,3762583033.15247,1893629500.49846
USDT,2018-12-31T23:59:59Z,1.02474975457,1.00789626517,1.01973235564,1.01372190527,3447513903.7032,1884199082.05867
USDT,2019-01-01T23:59:59Z,1.02080004467,1.0086026062,1.01528466951,1.01833453303,3139234962.53923,1892772546.77921
USDT,2019-01-02T23:59:59Z,1.02401245706,1.01183284361,1.01752965937,1.02401245706,4442755398.03278,1908446133.84257
USDT,2019-01-03T23:59:59Z,1.02682517373,1.01828703303,1.0206538391,1.01947289052,3487202822.88593,1900260729.7536
USDT,2019-01-04T23:59:59Z,1.02485757377,1.01081004627,1.02355715246,1.01719985319,3895786727.45768,1898444419.19731
USDT,2019-01-05T23:59:59Z,1.02634279673,1.01034056171,1.01552598725,1.01848893926,3993806913.87051,1900850296.7127
USDT,2019-01-06T23:59:59Z,1.02620249238,1.00484243049,1.01814397566,1.02357768302,4224650069.65213,1910347640.97755
USDT,2019-01-07T23:59:59Z,1.02476452423,1.01234152897,1.02235428121,1.01398678726,3761972510.3923802,1899849837.7623
USDT,2019-01-08T23:59:59Z,1.0224039558,1.01289494919,1.01437037806,1.01935014634,3843200052.4612,1921519012.39787
USDT,2019-01-09T23:59:59Z,1.02218640288,1.01030355331,1.01981961785,1.01682963606,3694148977.7923102,1924061689.52225
USDT,2019-01-10T23:59:59Z,1.04818099666,1.01643295115,1.0175396305,1.02345974171,5844376311.40524,1951532808.85567
USDT,2019-01-11T23:59:59Z,1.02817096731,1.01996044317,1.02763767198,1.02331597964,4194066259.19542,1973324875.63411
USDT,2019-01-12T23:59:59Z,1.02817465899,1.01686724764,1.02471774299,1.02088055295,3258438566.9753,1968628488.43233
USDT,2019-01-13T23:59:59Z,1.03836969869,1.01631119497,1.02077148058,1.02009070432,3380321685.86558,1967105373.40181
USDT,2019-01-14T23:59:59Z,1.02623197174,1.01264022588,1.02020866931,1.02085600848,4072427029.12826,1994117521.69903
USDT,2019-01-15T23:59:59Z,1.02677482215,1.01769836577,1.01902731205,1.02055754445,3956962446.72808,2030634313.53922
USDT,2019-01-16T23:59:59Z,1.02428386815,1.01521127731,1.02212786021,1.01852152852,3933540776.91193,2034461698.31308
USDT,2019-01-17T23:59:59Z,1.01920119126,1.01244698919,1.01677273453,1.01749458953,4146824181.56895,2039914520.91755
USDT,2019-01-18T23:59:59Z,1.02045442598,1.01298846523,1.01644566496,1.01725095328,3661299222.97699,2049916428.82381
USDT,2019-01-19T23:59:59Z,1.02065577974,1.01003299351,1.01293465515,1.01678176452,3961648843.91667,2049986706.61459
USDT,2019-01-20T23:59:59Z,1.02748794104,1.01315867355,1.0169017295,1.01714631362,4389435191.33233,2050721693.05414
USDT,2019-01-21T23:59:59Z,1.02261111845,1.00596669261,1.01552387398,1.01337550145,3497758658.24813,2043620529.64579
USDT,2019-01-22T23:59:59Z,1.01529143873,1.00686414448,1.01334466392,1.00903636433,3879616222.1087,2035374036.03316
USDT,2019-01-23T23:59:59Z,1.01332854622,1.00728632609,1.00986769272,1.00829657096,3663985820.62712,2033881764.52486
USDT,2019-01-24T23:59:59Z,1.01200391822,1.00454624819,1.00882300193,1.00853971125,3581348681.96321,2034477909.03914
USDT,2019-01-25T23:59:59Z,1.01289926435,1.00735902537,1.01019971038,1.01052224467,3634209137.46362,2038477176.89338
USDT,2019-01-26T23:59:59Z,1.01393871716,1.00425766135,1.01002778799,1.00926429185,3445405585.0009,2035939570.09976
USDT,2019-01-27T23:59:59Z,1.01489426611,1.00491693211,1.01058460132,1.00871724568,3932642453.35925,2034836040.57516
USDT,2019-01-28T23:59:59Z,1.01374381763,1.00608187317,1.00940518824,1.0088296671,4951907623.38686,2038694609.61736
USDT,2019-01-29T23:59:59Z,1.01252313999,1.00601727539,1.00827613292,1.00943758469,4206195777.29743,2039923120.58829
USDT,2019-01-30T23:59:59Z,1.01184372101,1.00490523402,1.00932188732,1.00718794982,4249354159.91021,2035381727.47968
USDT,2019-01-31T23:59:59Z,1.00943131761,1.00412731433,1.0066645802,1.00648965104,4110696174.18765,2033970566.25859
USDT,2019-02-01T23:59:59Z,1.01072971551,1.00100562684,1.00479631349,1.0063091419,3949396927.19681,2033605783.29503
USDT,2019-02-02T23:59:59Z,1.00781268477,1.00100333512,1.00515240074,1.00269951115,3806913471.4358,2026311239.6373
USDT,2019-02-03T23:59:59Z,1.00628522235,0.998110967484,1.00094631401,1.00004663114,3756996123.63007,2020950151.37317
USDT,2019-02-04T23:59:59Z,1.00350369513,0.997637113578,1.00150634906,0.99982645874,3770858317.47752,2020505214.67597
USDT,2019-02-05T23:59:59Z,1.00494478507,0.995501191621,0.998434720306,0.999532055392,3691717611.85486,2019910267.92831
USDT,2019-02-06T23:59:59Z,1.01287835536,0.9928810762,0.999498419199,1.00100251533,4271302712.75133,2023129503.61637
USDT,2019-02-07T23:59:59Z,1.00324567337,0.998544835749,1.00147761754,1.00107848907,3569921563.31553,2023283054.39426
USDT,2019-02-08T23:59:59Z,1.00907888055,0.98676871294,1.00094390992,1.0019432715,6153689552.04559,2025330850.84712
USDT,2019-02-09T23:59:59Z,1.00634567345,0.99876126247100006,1.00391371673,1.00029497832,4749715864.508,2021998986.53538
USDT,2019-02-10T23:59:59Z,1.00817722648,0.999929814826,1.00104744609,1.00421701335,4965113767.70391,2029926998.79946
USDT,2019-02-11T23:59:59Z,1.01247019325,1.00153198014,1.0042423215,1.00316460822,5144064148.52791,2027856142.37821
USDT,2019-02-12T23:59:59Z,1.00792498872,0.998774228883,1.00314185495,1.00397914615,5105059634.46272,2029502697.42113
USDT,2019-02-13T23:59:59Z,1.00727131489,0.999525700356,1.00454507646,1.00396832848,5228665974.61214,2029480829.94457
USDT,2019-02-14T23:59:59Z,1.01043923738,1.0014625726,1.00418615122,1.00648191285,4761618448.24469,2034561937.73319
USDT,2019-02-15T23:59:59Z,1.00865702337,1.0018342916,1.00678736566,1.00344094798,5016161093.35336,2028414751.87769
USDT,2019-02-16T23:59:59Z,1.00732211417,0.998947023386,1.00205235674,1.00326385276,4506743621.47829,2028056761.14843
USDT,2019-02-17T23:59:59Z,1.00638830514,0.992512805358,1.00447799518,1.00095641191,5746888553.11712,2023392364.03702
USDT,2019-02-18T23:59:59Z,1.01443847051,0.996480672695,1.0016119749,1.00545306103,9082574151.55457,2032482155.94494
USDT,2019-02-19T23:59:59Z,1.01209331839,1.00241978006,1.00431618751,1.00761604164,9304885085.93642,2036854532.60167
USDT,2019-02-20T23:59:59Z,1.01352763709,1.00250390531,1.00890691192,1.00697836342,8091720630.32415,2035565492.21419
USDT,2019-02-21T23:59:59Z,1.01170213318,1.00252035033,1.00722262971,1.00441771628,6765318432.2806,2030389248.96481
USDT,2019-02-22T23:59:59Z,1.00973476038,1.00001012117,1.00357771617,1.00853986404,6931449681.07598,2038722001.72185
USDT,2019-02-23T23:59:59Z,1.01094017287,1.00034078736,1.01056149999,1.00852936438,8122320488.37515,2038700777.08947
USDT,2019-02-24T23:59:59Z,1.04911578059,1.00262036892,1.00875158053,1.01204566754,11405442805.9269,2045808839.8172
USDT,2019-02-25T23:59:59Z,1.02211782856,1.00642050265,1.01232501123,1.01505173519,9138604587.98998,2051885482.37268
USDT,2019-02-26T23:59:59Z,1.02051381268,1.00778646471,1.01297510667,1.01084662549,7159288172.91107,2043385025.454
USDT,2019-02-27T23:59:59Z,1.02200540201,1.00589221345,1.01270686402,1.00904480816,7569906986.54861,2039742725.56608
USDT,2019-02-28T23:59:59Z,1.01938269899,1.00539652027,1.00801483726,1.01006732189,7911756336.19053,2041809695.16514
USDT,2019-03-01T23:59:59Z,1.01639128409,1.00578525597,1.00978585243,1.00686757758,6628411253.12369,2035341543.17901
USDT,2019-03-02T23:59:59Z,1.01436232162,1.00565637147,1.00666171612,1.01141607491,6623334102.74913,2046557762.56906
USDT,2019-03-03T23:59:59Z,1.01454332645,1.00685454768,1.00833143376,1.01021966654,6148316202.30238,2043328704.96776
USDT,2019-03-04T23:59:59Z,1.01704287361,1.00731891991,1.00860278148,1.01161680514,8129567031.51411,2046154638.27787
USDT,2019-03-05T23:59:59Z,1.01375636414,1.00479433975,1.01079274988,1.01115400103,9791470886.72817,2045218543.92724
USDT,2019-03-06T23:59:59Z,1.0171645966,1.00722568635,1.01115411143,1.0105829395099999,8754632122.14474,2015364289.96745
USDT,2019-03-07T23:59:59Z,1.01655938358,1.00727042361,1.00966315319,1.00847496077,8964016753.76639,2011160434.0438
USDT,2019-03-08T23:59:59Z,1.01633696384,1.00472056194,1.00856625784,1.00952507581,9170949582.3915,2013254635.58751
USDT,2019-03-09T23:59:59Z,1.0121232472,1.00514819052,1.01037461166,1.00597568809,9012563866.17731,2006176236.59375
USDT,2019-03-10T23:59:59Z,1.0114905723,1.00480042982,1.0087162008,1.0088224863,7993146407.77131,2011853490.01736
USDT,2019-03-11T23:59:59Z,1.01314473268,1.00613066219,1.0086347611,1.00877951334,8754662156.40618,2013884109.33904
USDT,2019-03-12T23:59:59Z,1.01276959163,1.00182089453,1.00825641755,1.00659802495,8193056943.20868,2009529079.57759
USDT,2019-03-13T23:59:59Z,1.01628755927,1.00595207355,1.00739753762,1.01008315109,7861726432.98958,2016486635.77255
USDT,2019-03-14T23:59:59Z,1.01657788613,1.00688792016,1.01031743071,1.01070723657,8089597848.21833,2021198679.91643
USDT,2019-03-15T23:59:59Z,1.01264599942,1.00613864477,1.0104335131,1.00980127879,8024364516.06889,2019386957.7849
USDT,2019-03-16T23:59:59Z,1.0152515455,1.00336089235,1.00992714798,1.0109606964,9333467996.73679,2023624449.95878
USDT,2019-03-17T23:59:59Z,1.01521648315,1.00860776252,1.01067288881,1.00921832832,7070867589.01955,2020136778.61798
USDT,2019-03-18T23:59:59Z,1.01422689406,1.00653113193,1.01047364558,1.01094653415,8604028178.22017,2023596101.60116
USDT,2019-03-19T23:59:59Z,1.01877951744,1.01000439418,1.0113571535,1.01401028518,8243478387.78358,2039364772.46903
USDT,2019-03-20T23:59:59Z,1.01590528632,1.00549819656,1.01514741084,1.01055683043,9474331302.24596,2032419227.57328
USDT,2019-03-21T23:59:59Z,1.01676421081,1.00933271107,1.01084155894,1.01173630654,10022422933.1339,2034791375.13811
USDT,2019-03-22T23:59:59Z,1.01429810429,1.00726226582,1.01170972875,1.00762244095,8043069056.05713,2026517620.24082
USDT,2019-03-23T23:59:59Z,1.01263096432,1.0052026943,1.00812549858,1.00735192802,8252465265.38175,2035564494.75621
USDT,2019-03-24T23:59:59Z,1.01023653885,1.00432761068,1.00797112972,1.0056376131,7789146126.54917,2032100364.21065
USDT,2019-03-25T23:59:59Z,1.01190956487,0.998029759409,1.00715296039,1.00755190722,9042276853.0303,2035968594.4039
USDT,2019-03-26T23:59:59Z,1.01033885932,1.00372388206,1.00627720857,1.01033885932,9075098632.72167,2041600211.90077
USDT,2019-03-27T23:59:59Z,1.0156225805,1.00834223441,1.01071858784,1.01225312751,10893307728.6807,2052994600.46667
USDT,2019-03-28T23:59:59Z,1.01802147951,1.00327681081,1.01234543415,1.01085192597,8064353736.98244,2050152762.67175
USDT,2019-03-29T23:59:59Z,1.01163801836,0.995189960631,1.01081066083,0.998496222065,9802241562.04764,2025447733.80704
USDT,2019-03-30T23:59:59Z,1.05342106898,0.993253797483,0.997395667756,1.00034864605,9083798415.42857,2029560141.06912
USDT,2019-03-31T23:59:59Z,1.00399079817,0.997999745718,1.00028912868,1.00055889469,8108743210.98775,2029986704.60889
USDT,2019-04-01T23:59:59Z,1.00642624513,0.997744683641,1.00057333793,1.00302596312,9569263475.47032,2044790316.793
USDT,2019-04-02T23:59:59Z,1.03441597999,0.992272113999,1.00334916247,1.0081672952,21843762436.5169,2058622343.26831
USDT,2019-04-03T23:59:59Z,1.03820648272,1.00098503073,1.00776635654,1.00750196014,26557549335.1424,2083736154.61407
USDT,2019-04-04T23:59:59Z,1.0130634612,1.00052484312,1.00711207787,1.00542064563,19847220123.3644,2086183477.03416
USDT,2019-04-05T23:59:59Z,1.01081157658,0.999634887003,1.00466154814,1.00700973641,16216708300.1628,2091887833.59421
USDT,2019-04-06T23:59:59Z,1.01498320605,0.997995246698,1.00720425,1.00366293859,16693450474.4083,2086940760.93416
USDT,2019-04-07T23:59:59Z,1.0117868656,1.00039229899,1.00328567698,1.00460097915,16782653244.0557,2090015279.43067
USDT,2019-04-08T23:59:59Z,1.01928019846,0.99976886319,1.00491594236,1.00898344813,17972924418.2554,2158728024.30925
USDT,2019-04-09T23:59:59Z,1.01725775315,1.00596447806,1.00877553308,1.00785305796,14315304509.4508,2212375021.77609
USDT,2019-04-10T23:59:59Z,1.02273458628,0.999955351346,1.0079690582,1.0037619286,15995091262.3132,2271407885.67318
USDT,2019-04-11T23:59:59Z,1.01894059912,1.0017350195,1.00360619836,1.00560879717,17391967979.2977,2318990461.74251
USDT,2019-04-12T23:59:59Z,1.01282348293,1.00259967222,1.00546234161,1.00719540925,13546700425.9193,2425813371.82198
USDT,2019-04-13T23:59:59Z,1.01188860227,1.00457255078,1.00697385028,1.00673920029,10655745799.3725,2434771924.7493
USDT,2019-04-14T23:59:59Z,1.00881985821,1.00262334044,1.00654473829,1.00537822826,9870255987.33114,2431637598.13314
USDT,2019-04-15T23:59:59Z,1.01513917362,0.998904568455,1.00510741588,1.00121022471,12810459909.0644,2461221436.57186
USDT,2019-04-16T23:59:59Z,1.01266434971,0.997263315595,1.00153476494,1.01052165476,10983003413.3109,2501559972.30704
USDT,2019-04-17T23:59:59Z,1.01409013122,1.00496596222,1.01107257578,1.00630699214,11369931705.8347,2541510568.46798
USDT,2019-04-18T23:59:59Z,1.00808902558,1.0024957148,1.00615733463,1.00499467704,12499290659.5537,2561734880.2916
USDT,2019-04-19T23:59:59Z,1.01045139518,1.00222791617,1.00497002126,1.00591803506,12376436009.7628,2582526477.17599
USDT,2019-04-20T23:59:59Z,1.00757761432,1.00128124638,1.00597703147,1.00520317177,11106675015.9872,2580691185.12471
USDT,2019-04-21T23:59:59Z,1.01389055296,1.00442222035,1.00547013452,1.00665708915,12526292373.7356,2601017107.19326
USDT,2019-04-22T23:59:59Z,1.01114699988,1.0041765061,1.00683060727,1.0060888482400001,12392918470.4997,2627691194.26757
USDT,2019-04-23T23:59:59Z,1.01081965091,0.997460513185,1.0063538146,1.00832317266,13668552020.7381,2698944300.34227
USDT,2019-04-24T23:59:59Z,1.0189285132,1.0049036307,1.00879070768,1.005563996,15689022306.1933,2843517617.96258
USDT,2019-04-25T23:59:59Z,1.01938284595,0.985255374397,1.00553810039,0.992807642637,13786916955.3271,2842830012.68756
USDT,2019-04-26T23:59:59Z,0.996569547757,0.974206415997,0.994202005984,0.99110304587,15229200868.1854,2821503163.17981
USDT,2019-04-27T23:59:59Z,0.997290472973,0.989233474989,0.991366829011,0.99475053709,10698521526.4247,2831886955.31705
USDT,2019-04-28T23:59:59Z,1.00009478157,0.992293511273,0.99465721388,0.993872784899,10548623451.8942,2829388043.52705
USDT,2019-04-29T23:59:59Z,1.0029097552,0.993003345591,0.993906618681,1.00037044112,12221464797.7104,2835764600.40435
USDT,2019-04-30T23:59:59Z,1.00819141907,0.998056857548,1.00050906783,1.00604883059,12702033347.3672,2851502734.4723
USDT,2019-05-01T23:59:59Z,1.00983278261,1.00049623577,1.00617350861,1.00215039055,11389167590.1404,2800146868.76575
USDT,2019-05-02T23:59:59Z,1.00611322368,0.998570219075,1.00202027739,1.00114888399,12403603819.991,2782770293.30883
USDT,2019-05-03T23:59:59Z,1.01388727001,0.997100582459,1.00125272933,1.00122210432,16697196559.7086,2783727234.47889
USDT,2019-05-04T23:59:59Z,1.01247364889,0.9981546378,1.00127710329,1.00047767494,15580791271.4455,2781657475.6009
USDT,2019-05-05T23:59:59Z,1.00496705945,0.994594954653,1.00079903637,1.00227608554,12450308258.5786,2786657649.43286
USDT,2019-05-06T23:59:59Z,1.00626659647,0.995642888416,1.00193874378,0.999546298122,14133150895.5173,2775335548.43045
USDT,2019-05-07T23:59:59Z,1.01024597933,0.994039686904,0.999558125161,0.998015389642,16055442570.4173,2771084835.14792
USDT,2019-05-08T23:59:59Z,1.00794656654,0.99318415788,0.998043020398,1.00137369284,12724666198.0252,2780409484.00643
USDT,2019-05-09T23:59:59Z,1.00364065084,0.996553529207,1.0012677796,0.99928073854,13582927982.7597,2774598196.94455
USDT,2019-05-10T23:59:59Z,1.00617126767,0.991036498974,0.998959432761,1.00110220539,16345518854.6373,2779655673.23013
USDT,2019-05-11T23:59:59Z,1.01383746899,0.996983178335,1.00079846399,1.00075906805,26823706394.2494,2780202557.16985
USDT,2019-05-12T23:59:59Z,1.01465182155,0.994843910022,1.00244203598,0.995633795606,26115401657.0179,2765964069.59584
USDT,2019-05-13T23:59:59Z,1.01476139802,0.990648498731,0.995624839565,1.00510858794,24593762689.5191,2814581049.06315
USDT,2019-05-14T23:59:59Z,1.01133786148,0.993394244213,1.00366818772,1.00000068087,31171158465.7506,2801454822.85546
USDT,2019-05-15T23:59:59Z,1.00821752922,0.996158324119,1.00001003741,1.00277561725,27509475185.3508,2831709801.41922
USDT,2019-05-16T23:59:59Z,1.01459310865,0.991531317966,1.0018320882,0.999040225873,34137196163.3448,2834358442.64633
USDT,2019-05-17T23:59:59Z,1.01515887592,0.976609788812,0.999802425791,0.996773127493,32783960324.3898,2829570345.51832
USDT,2019-05-18T23:59:59Z,1.00859464163,0.992880627013,0.993393448166,0.996639851912,21555335780.4836,2829192012.05269
USDT,2019-05-19T23:59:59Z,1.01698323333,0.993213072558,0.997267521722,1.01060967762,26838449166.6748,2870362981.90952
USDT,2019-05-20T23:59:59Z,1.02072840598,0.995785801085,1.01086636936,1.00384818592,23800323103.3349,2876744726.25736
USDT,2019-05-21T23:59:59Z,1.00957179996,0.99993244991,1.00390869919,1.00549706209,21591636939.1375,2936972059.54613
USDT,2019-05-22T23:59:59Z,1.01128066187,0.994681934589,1.00587413539,1.00139949275,21111582274.6194,2931005793.87747
USDT,2019-05-23T23:59:59Z,1.0063265526,0.995199283752,1.00153334841,1.00442822613,21455730501.4966,2985994357.93679
USDT,2019-05-24T23:59:59Z,1.01102149174,1.0013854369,1.00436175114,1.00300419782,23073515294.4112,3040673514.16376
USDT,2019-05-25T23:59:59Z,1.00892915557,1.00199590444,1.00346103052,1.00345847189,18881328532.3258,3068124540.96349
USDT,2019-05-26T23:59:59Z,1.01714658029,0.995218400591,1.00324123083,1.00985761812,21971964413.1339,3092734489.89697
USDT,2019-05-27T23:59:59Z,1.03033010661,1.00100815169,1.01127330337,1.0049448491,27213312566.4372,3099775591.15037
USDT,2019-05-28T23:59:59Z,1.00940095002,0.998149844182,1.00779936778,1.00001041419,24888400605.7229,3118810070.44761
USDT,2019-05-29T23:59:59Z,1.00550572042,0.997400972979,1.00048935526,1.00128508114,23307763253.7144,3119583209.92193
USDT,2019-05-30T23:59:59Z,1.02407103456,0.994909268587,1.00151989026,1.00197122809,31068176489.8774,3125081885.26613
USDT,2019-05-31T23:59:59Z,1.00663132242,0.993182038662,1.00162040685,1.00347270982,25677215086.2797,3141419356.50421
USDT,2019-06-01T23:59:59Z,1.00984512299,0.99852615575400006,1.00303569669,1.00393079618,22485000931.9212,3144304602.81166
USDT,2019-06-02T23:59:59Z,1.01048558784,0.996735282593,1.00147140599,1.0021150565,19634978742.5504,3138617718.16278
USDT,2019-06-03T23:59:59Z,1.01099321282,0.993829847496,1.00227030954,0.999561925039,22385023537.1955,3134744366.36911
USDT,2019-06-04T23:59:59Z,1.0075785788,0.987746287297,1.00040610337,0.995063302397,25914212182.6682,3147471970.25103
USDT,2019-06-05T23:59:59Z,1.0127346382,0.994517668923,0.99575329144,1.00508074053,21458472361.0789,3209466411.80765
USDT,2019-06-06T23:59:59Z,1.0145906862,0.997716412128,1.00535498758,1.00366992353,18802214962.3541,3241244686.27764
USDT,2019-06-07T23:59:59Z,1.01164518968,1.00124198902,1.0044793951,1.00664962179,18921026162.6733,3260471456.32148
USDT,2019-06-08T23:59:59Z,1.00918170691,1.00164107835,1.00592233773,1.00472713162,16292169465.8737,3254244637.98403
USDT,2019-06-09T23:59:59Z,1.00819324511,0.998938879323,1.0049489783,1.00297114772,17201793659.3688,3248557122.4277
USDT,2019-06-10T23:59:59Z,1.0103952335,0.998146391209,1.00203838269,1.00562860804,19122573654.86,3294730227.79719
USDT,2019-06-11T23:59:59Z,1.01168135593,0.998848890454,1.00602000535,1.00507401154,16753427566.2569,3325919823.6272
USDT,2019-06-12T23:59:59Z,1.01164936239,1.00101712029,1.00526153383,1.00292808119,18810991260.2945,3364252864.83098
USDT,2019-06-13T23:59:59Z,1.00840985001,0.999458374666,1.00316090557,1.00189855519,18003592839.5046,3428991225.42607
USDT,2019-06-14T23:59:59Z,1.00774962707,0.999992354273,1.00255058827,1.0061549842,18830907639.1506,3453254931.99185
USDT,2019-06-15T23:59:59Z,1.0102300744,1.00225093637,1.00614519309,1.00555962523,17956308861.6336,3456234352.8044
USDT,2019-06-16T23:59:59Z,1.01590440405,1.00004566372,1.00550257478,1.00295869883,23029024600.2163,3479357226.7516
USDT,2019-06-17T23:59:59Z,1.00953647313,1.00157639782,1.0030196811,1.00498564388,15343961198.1183,3540042489.45827
USDT,2019-06-18T23:59:59Z,1.01008986414,0.998535146445,1.00444562417,0.999952217174,15771300770.9157,3529616182.24149
USDT,2019-06-19T23:59:59Z,1.00462529699,0.998373089254,0.999569653468,1.00212790351,14726683847.2892,3542188389.55599
USDT,2019-06-20T23:59:59Z,1.00575168798,0.995611400754,1.00247076399,1.00022693421,17138142841.2288,3548510405.02824
USDT,2019-06-21T23:59:59Z,1.00978520895,0.998090021027,1.00058556003,1.00279947582,20328307387.6026,3573037046.19066
USDT,2019-06-22T23:59:59Z,1.0212506994,0.992757660878,1.00356862138,0.995816586369,29687375141.9409,3517547292.90125
USDT,2019-06-23T23:59:59Z,1.00535861739,0.991742397682,0.996570872262,0.996690898678,20905913458.1878,3520635647.66233
USDT,2019-06-24T23:59:59Z,1.0020042815,0.993717720673,0.995528465878,0.997842069951,18976266767.2191,3563170776.17379
USDT,2019-06-25T23:59:59Z,1.0052228609,0.993757215828,0.997399482518,0.999333009713,23472410545.2425,3534644504.64577
USDT,2019-06-26T23:59:59Z,1.01247608846,0.984075990492,0.999653466356,0.991818793526,41336848793.1878,3545698254.05698
USDT,2019-06-27T23:59:59Z,1.00629799908,0.970494081018,0.992220007942,0.985738898912,38157617575.755,3534068745.34711
USDT,2019-06-28T23:59:59Z,1.00680291797,0.978436638141,0.986239347033,1.00066355032,32485233996.0521,3600766045.95612
USDT,2019-06-29T23:59:59Z,1.01155391405,0.990677206678,1.00105179438,0.998604311934,28377740798.9828,3595353335.77314
USDT,2019-06-30T23:59:59Z,1.00443954483,0.986766320673,1.00121597575,0.992486991588,27348295158.14,3573328668.09532
USDT,2019-07-01T23:59:59Z,1.00064916185,0.984395235533,0.991538343547,0.99605150529,28817659769.7534,3586361277.11445
USDT,2019-07-02T23:59:59Z,1.00601397101,0.976974751366,0.995717622138,1.00288005978,29747160958.5028,3619787351.5654
USDT,2019-07-03T23:59:59Z,1.01225754842,0.99384163235,1.00337082217,1.00501497933,27680469384.5875,3651596466.48787
USDT,2019-07-04T23:59:59Z,1.01351547841,0.99704426342,1.00477295511,0.999929281094,24764753311.1259,3663725121.46991
USDT,2019-07-05T23:59:59Z,1.00624070329,0.995091237183,1.00004721575,1.00166927255,22749205292.5822,3694148235.97039
